userName,score,content,at,thumbsUpCount,source,app
Yahya Mohammed,5,افضل تطبيق في مجال التسوق أونلاين التطبيق سهل ومريح وكمان خدمه العملاء والاسترجاع والحاجات اللي زي كده ممتازه,2026-02-26 16:43:38,0,noon_reviews,unknown
Md Jasim,5,good,2026-02-26 16:15:23,0,noon_reviews,unknown
Albousaifi,1,تجربة تسوق سيئة تم الغاء طلبية مدفوعة فقط لعدم الرد علي مكالمة سائق التوصيل رغم اني دافع سعر توصيل اضافي وتم أخذه رغم الغاء الطلبية,2026-02-26 16:11:58,0,noon_reviews,unknown
Tiwari Amar,5,good service,2026-02-26 16:02:09,0,noon_reviews,unknown
Sharvan Yadav,4,it good app,2026-02-26 15:07:20,0,noon_reviews,unknown
Alex Razzouk,5,good,2026-02-26 14:34:34,0,noon_reviews,unknown
Zaina jeyn Ismael,5,nice,2026-02-26 14:34:27,0,noon_reviews,unknown
V-jay Fatehgarhia,5,nice,2026-02-26 14:19:57,0,noon_reviews,unknown
Mary Jane Gallo,5,nice,2026-02-26 14:06:10,0,noon_reviews,unknown
SAMIR BK,5,good,2026-02-26 13:46:57,0,noon_reviews,unknown
Osman Goni,5,good,2026-02-26 13:22:02,0,noon_reviews,unknown
Jihad Mizan,5,,2026-02-26 13:13:24,0,noon_reviews,unknown
Mohamed Aatti,3,hard to navigate i couldnt reach to the home tool category also more item and offer should be added to compete with amazon and temu,2026-02-26 12:58:14,0,noon_reviews,unknown
Riyaz Riyu87,4,good,2026-02-26 12:57:24,0,noon_reviews,unknown
Lilam Gaha,5,good,2026-02-26 12:47:30,0,noon_reviews,unknown
Muhammad Umer,5,,2026-02-26 12:26:19,0,noon_reviews,unknown
Muhammad Ghafran,5,good,2026-02-26 11:57:53,0,noon_reviews,unknown
Ayari Souhaila,5,faster,2026-02-26 11:44:54,0,noon_reviews,unknown
Shakib Khanapuri,4,thank you noon you are best delivery,2026-02-26 11:16:25,0,noon_reviews,unknown
badharu pdp,5,good,2026-02-26 10:53:52,0,noon_reviews,unknown
Md Sujon Ahmed,5,very good,2026-02-26 10:41:21,0,noon_reviews,unknown
M Shahin,5,it good,2026-02-26 10:33:07,0,noon_reviews,unknown
Fathah KK,5,nice,2026-02-26 10:28:43,0,noon_reviews,unknown
Apnaderi Amin,5,i ordered a bunk bed curtain for 50 aed but the total price wa kept at 63 aed with delivery fee of 13 aedif the delivery fee is free it will be convenient for customer like u,2026-02-26 10:24:09,0,noon_reviews,unknown
Imran Tariq,5,good service,2026-02-26 10:14:53,0,noon_reviews,unknown
Manish kurup,5,cool,2026-02-26 10:11:19,0,noon_reviews,unknown
Patricia Marie De Mesa,1,worst food app it charged me 2999 even if i unsubscribe month ago there were no live customer agent to contact to uninstall and unrecommend to everyone,2026-02-26 10:04:24,0,noon_reviews,unknown
Muhammad Ali,5,better by far than other competitor,2026-02-26 09:55:19,0,noon_reviews,unknown
Mohamed Zayed,5,thank you,2026-02-26 09:51:49,0,noon_reviews,unknown
MUHAMMAD ALI BASHA FULARI,5,nice,2026-02-26 09:34:09,0,noon_reviews,unknown
Md Harun-Or Rashid,5,i recently experienced with noon and i am truly impressed the service wa smoothly within the given time and the customer support team wa very professional polite and helpful throughout the process everything wa clearly communicated and there wa no confusion or delay my overall experience wa surprisingly satisfying it gave me confidence to shop again from the app i really appreciate the excellent service and quick response from the support team highly recommended,2026-02-26 09:33:35,5,noon_reviews,unknown
Ibrahim Mirza,5,super noon need to increase offer on more product,2026-02-26 09:01:01,0,noon_reviews,unknown
al shafak,1,please fix the payment problem whenever i try to buy something there is showing please wait a minute again and again,2026-02-26 08:56:44,0,noon_reviews,unknown
Saif saiful,5,good,2026-02-26 08:03:21,0,noon_reviews,unknown
Braa Chingy,5,very easy fast and trusted,2026-02-26 07:57:45,0,noon_reviews,unknown
Karim El Raddaf,1,theyre not worth the trusttheyre fooling peopleafter 5 month i found out theyre deduct monthly 2499 a membership what membership are you talking about i didnt register any membership with them dont trust them,2026-02-26 06:34:11,0,noon_reviews,unknown
Mohamed Zubair Zubair,1,this application ha proven to be one of the most unsatisfactory i have encountered i experienced a lack of proper responsiveness and my order wa canceled without my consent even after payment had been processed due to these significant issue i will be uninstalling it from my device,2026-02-26 06:14:09,0,noon_reviews,unknown
Umair Khan,5,very good,2026-02-26 06:08:26,0,noon_reviews,unknown
Danish Ahmad,5,good,2026-02-26 05:55:07,0,noon_reviews,unknown
Muhammad AFFAN,4,good,2026-02-26 05:09:49,0,noon_reviews,unknown
Arun Magar,5,great,2026-02-26 04:14:32,0,noon_reviews,unknown
Uzma Iqbal,1,it took me many attempt to just get to order my item kept redirecting me several time and refunding my amount without processing properly v disappointed amazon is one click n job done,2026-02-26 03:39:04,0,noon_reviews,unknown
Harun Hussain,5,good,2026-02-26 03:26:49,0,noon_reviews,unknown
Taoufik El hajoui,5,noon is one of the best apps i use in my life,2026-02-26 02:37:30,0,noon_reviews,unknown
md fuwad,5,good,2026-02-26 01:15:25,0,noon_reviews,unknown
Shahir K,5,good,2026-02-26 01:07:05,0,noon_reviews,unknown
Asif Baloch,5,it good app i buy with tabby noon,2026-02-26 00:17:00,0,noon_reviews,unknown
Altaf Sirg,5,nice app,2026-02-25 23:57:32,0,noon_reviews,unknown
mohamed H,1,المنتج لم يصل المندوب سرق الشحنة,2026-02-25 22:45:49,0,noon_reviews,unknown
Rk Singj,5,very good,2026-02-25 22:26:50,0,noon_reviews,unknown
Raja Soban aziz,3,v good,2026-02-25 21:52:37,0,noon_reviews,unknown
Md Riaz,2,thanks noon,2026-02-25 21:42:17,0,noon_reviews,unknown
Rakib Sakar,5,good,2026-02-25 21:41:02,0,noon_reviews,unknown
MD Salim Ahmad,5,good job,2026-02-25 21:32:18,0,noon_reviews,unknown
mohammed khabbazeh,2,payment problem and hold manytimes until successed at the end,2026-02-25 21:32:04,0,noon_reviews,unknown
ATTA UR RAHMAN Yousafzai,5,very good very easy,2026-02-25 21:30:05,0,noon_reviews,unknown
MUHAMMAD MINHAZ AHMED,5,good,2026-02-25 21:18:33,0,noon_reviews,unknown
Rebca Thagrg,5,best service trustable,2026-02-25 21:17:30,0,noon_reviews,unknown
mohsin amin,3,app work too slow,2026-02-25 21:11:58,0,noon_reviews,unknown
Abdelmalik Ragab,5,ممتاز,2026-02-25 21:11:42,0,noon_reviews,unknown
Zuhaib khan,5,good service,2026-02-25 21:05:30,0,noon_reviews,unknown
Kurban Ali,5,good,2026-02-25 21:00:54,0,noon_reviews,unknown
Ashraf Kalangodan,5,good,2026-02-25 20:52:10,0,noon_reviews,unknown
Paras Yadav,5,good,2026-02-25 20:38:20,0,noon_reviews,unknown
Arun Sulochanan,1,unathorised transaction while refund of an item i am a frequent customer and annual noon one customer recently i had faced with serious issue from noon while cancelling an order i got msg that refund processed same time instead of refund same amount debited again from my card and i have contacted bank and blocked my card and they issued new one one week later with the new card same issue repeated i cancelled another order and same amount debited again,2026-02-25 20:31:32,1,noon_reviews,unknown
Md Bahauddin,5,good,2026-02-25 20:29:19,0,noon_reviews,unknown
Md Shimul,5,good,2026-02-25 20:26:48,0,noon_reviews,unknown
Osman Goni,5,well option,2026-02-25 20:24:46,0,noon_reviews,unknown
Shahbaz Ahmad,3,very good,2026-02-25 20:24:33,0,noon_reviews,unknown
Miash Nakato,3,delivery on time,2026-02-25 20:16:42,0,noon_reviews,unknown
Yousuf Ali,4,i regular customer of noon im from bangladesh really trusted and lower price all item i very happy joining with noon family,2026-02-25 20:14:30,0,noon_reviews,unknown
Jhen,5,good,2026-02-25 20:13:05,0,noon_reviews,unknown
Hani Fadul,5,easy with good price,2026-02-25 20:05:02,0,noon_reviews,unknown
Muhammad Bilal,5,good platform everyone for buy low price and good quality one more this is trusted app my opinion one time survey and find own choice item here good luck for your wish,2026-02-25 19:36:44,0,noon_reviews,unknown
a.abdul azeez,5,good,2026-02-25 18:42:56,0,noon_reviews,unknown
Subramanian Suresh,5,good,2026-02-25 18:29:07,0,noon_reviews,unknown
Farhan Adil,5,noon is the best,2026-02-25 18:22:59,0,noon_reviews,unknown
imran ahmad,5,amazing app,2026-02-25 18:20:14,0,noon_reviews,unknown
abdul hamid khan khan,5,excellent service,2026-02-25 18:18:33,0,noon_reviews,unknown
Sherief Mohammed,5,very good,2026-02-25 18:17:59,0,noon_reviews,unknown
Mohd Sameer,5,very nice,2026-02-25 17:56:27,0,noon_reviews,unknown
Opp User,5,good,2026-02-25 17:19:13,0,noon_reviews,unknown
Nasasira Evas,5,a great experience,2026-02-25 16:40:42,0,noon_reviews,unknown
Mujahed Albazi,1,app keep crashing for the oast month everytime i open the app it crashing also there is no reminder fir payment like ither apps they just deduct directly from your card even for annually renewal im so disappointed by them they where very good before,2026-02-25 16:05:29,0,noon_reviews,unknown
Faeis Faeis,5,good,2026-02-25 16:01:35,0,noon_reviews,unknown
Kiratee Rai,5,i hope it good my item,2026-02-25 15:57:17,0,noon_reviews,unknown
NIHAL C NAVAS,4,nice,2026-02-25 15:54:15,0,noon_reviews,unknown
Toqa Mohamed,5,it most popular and easier online shopping app in egypt and customer service are perfect very helpful and friendly staff i really like it,2026-02-25 15:43:23,0,noon_reviews,unknown
Mohamed Saleem,5,have purchased more like in store very easy option,2026-02-25 15:24:01,0,noon_reviews,unknown
Kamal Hossen,5,nice,2026-02-25 15:01:15,0,noon_reviews,unknown
Fazal Malik,5,thank you so much noon,2026-02-25 14:51:43,0,noon_reviews,unknown
Ammanu Kunnu,1,i ordered 10 pc in now now they have sent only 1 pc without informing me loss on delivery charge and service charge because of 1 pc i tried to reach customer support only ai is responding,2026-02-25 14:39:43,0,noon_reviews,unknown
Mhmd Hesham,1,customer service are hard to reach and it is only on chat,2026-02-25 14:24:09,0,noon_reviews,unknown
Danish Quamer,5,noon is the best in ksa,2026-02-25 13:48:08,0,noon_reviews,unknown
Mishal Usman,5,quick delivery,2026-02-25 13:24:50,0,noon_reviews,unknown
Zihad Hossain,1,high price,2026-02-25 13:18:55,0,noon_reviews,unknown
Majidul Islam,5,nise,2026-02-25 12:42:02,0,noon_reviews,unknown
Unique Shaz,1,i simply love noonquick and amazing now im back here again and sad an item is like 90 riyal if i click itimmediately the total go to 126if i select a second item maybe 100 riyalsthe item jump to 150so by the time i have selected my 9 item for example the total is at 900 what it this what kind of a bad trick have guy started using i have bought phone from noon but now it have started feeling unreliable i have now cancelled everything 4 time from my cart due to this,2026-02-25 12:28:37,4,noon_reviews,unknown
Ashik Ali,5,best service,2026-02-25 11:37:12,0,noon_reviews,unknown
Nabeel Cheema,5,very good,2026-02-25 11:05:11,0,noon_reviews,unknown
Haider ali gill Haider ali gill,5,excellent,2026-02-25 10:14:47,0,noon_reviews,unknown
Afzal Khan,3,good,2026-02-25 09:55:42,0,noon_reviews,unknown
Md Rana,3,good,2026-02-25 07:46:28,0,noon_reviews,unknown
Maran lu lu din,5,nice,2026-02-25 07:38:56,0,noon_reviews,unknown
MAHENDRAN SEEMAAN,5,perfect,2026-02-25 06:34:03,0,noon_reviews,unknown
MUHAMMAD Hashreen,5,very good,2026-02-25 06:07:07,0,noon_reviews,unknown
Roy Luga,5,nice,2026-02-25 05:42:02,0,noon_reviews,unknown
Imran Khan,4,keep it up,2026-02-25 05:24:31,0,noon_reviews,unknown
derartu Tola,5,good,2026-02-25 04:26:23,0,noon_reviews,unknown
Komol Ahmed,5,this is the best policy in the online world,2026-02-25 04:15:35,0,noon_reviews,unknown
MD:Younus ali,5,very good,2026-02-25 04:09:17,0,noon_reviews,unknown
Junaid Ali,4,good,2026-02-25 03:37:44,0,noon_reviews,unknown
Rizwan Naz,5,nice,2026-02-25 02:19:19,0,noon_reviews,unknown
Shafqat Nadeem,1,good,2026-02-25 01:38:48,0,noon_reviews,unknown
Yaz R,1,no customer support,2026-02-25 01:37:36,0,noon_reviews,unknown
MD Shahbaz Ansare,5,good,2026-02-25 01:24:49,0,noon_reviews,unknown
Sedra Hossam,5,حلو اوي,2026-02-25 00:58:20,0,noon_reviews,unknown
Eldor Rahmatjonov,5,very good servis,2026-02-24 23:39:21,0,noon_reviews,unknown
Md sumon Mia,5,good,2026-02-24 23:38:12,0,noon_reviews,unknown
Kamal Karki,4,goodapp,2026-02-24 23:15:05,0,noon_reviews,unknown
Shanod Kp,3,good,2026-02-24 23:06:47,0,noon_reviews,unknown
Ziyad Hasan,4,good but worth better interface,2026-02-24 21:56:36,0,noon_reviews,unknown
Faruk Patwary,5,good,2026-02-24 21:53:56,0,noon_reviews,unknown
mdad mia,5,good,2026-02-24 21:47:51,0,noon_reviews,unknown
Zaheer Ahmed,5,great,2026-02-24 21:45:16,0,noon_reviews,unknown
Muhammad Usman,5,nice app good and fast delivery,2026-02-24 21:36:37,0,noon_reviews,unknown
Medo Abdo,5,شكرا جزيلا تطبيق محترم وخدمه مميزه,2026-02-24 21:30:32,0,noon_reviews,unknown
Sumon Hossain,5,good,2026-02-24 20:43:28,0,noon_reviews,unknown
Nk Khan,5,wonderful,2026-02-24 20:38:57,0,noon_reviews,unknown
Abrar Faisal1.8,3,good this system,2026-02-24 20:19:33,0,noon_reviews,unknown
Mohammed Zia Anis Ansari,5,good,2026-02-24 19:11:32,0,noon_reviews,unknown
Basa Srinivas,5,good,2026-02-24 19:09:28,0,noon_reviews,unknown
Ghulam Dastagir,5,good,2026-02-24 18:40:19,0,noon_reviews,unknown
MD RAKIBUL ISLAM,5,good,2026-02-24 18:33:25,0,noon_reviews,unknown
Phumza Myekelwa,5,good,2026-03-12 23:48:48,0,temu_reviews,unknown
Troy M,5,love my stuff,2026-03-12 23:48:42,0,temu_reviews,unknown
Shaun Minahan,5,great service it only braindead courier that let the whole system down,2026-03-12 23:47:54,0,temu_reviews,unknown
Lennox Robinson,4,my sister and other relative are ok with it they have ton of interesting stuff they are always active and very interactive,2026-03-12 23:45:43,0,temu_reviews,unknown
Jessica Aughtman-McGrath,5,the stuff is always on time i havent had any issue yet the quality that is offered is surprisingly high the payment option are plenty but i have to say i could recommend a double security on the payment because my 1 year old wa able to purchase my full cart in one swipe so 350 were gone in a minute update i love temu of course just like with amazon and shein you need to research but temu is by far the best app ever i found so much cool stuff for home improvement,2026-03-12 23:44:45,0,temu_reviews,unknown
Shari Chambers,5,well made beautiful very impressive,2026-03-12 23:43:36,0,temu_reviews,unknown
Robin Schell,5,i bought a backpack and man i wa surprised how much weight it can carrychainsaw and gas and tool great buy and good roductthanks remu,2026-03-12 23:43:18,0,temu_reviews,unknown
Trenton Tanner,5,great glass,2026-03-12 23:43:06,0,temu_reviews,unknown
Doris Deatherage,5,this is great i love it so far,2026-03-12 23:43:01,0,temu_reviews,unknown
Michelle Kerr,5,so far i am loving this app,2026-03-12 23:41:42,0,temu_reviews,unknown
Monica Skipper,5,no problem it a to go to for many handy thing,2026-03-12 23:40:09,0,temu_reviews,unknown
Auwal Zaid,5,i love temu i love temu,2026-03-12 23:38:46,0,temu_reviews,unknown
Starr Brite,5,love it shopping like a millionaire,2026-03-12 23:38:34,0,temu_reviews,unknown
Cristian Rizea,5,shipping is amazing and all my order come early and in perfect condition,2026-03-12 23:38:15,0,temu_reviews,unknown
William Furnari,5,great price for quality tshirts,2026-03-12 23:36:37,0,temu_reviews,unknown
Sandra,5,thing that i have ordered that i still havent received but other than that im okay,2026-03-12 23:35:19,0,temu_reviews,unknown
Doug Burelle,5,i have been impressed with the quality and speed of delivery especially based on the price temu actively keep you informed throughout the delivery process,2026-03-12 23:33:44,0,temu_reviews,unknown
Oscar King,5,great,2026-03-12 23:33:24,0,temu_reviews,unknown
Latonya Thurman,5,just read what you order somethings are on point somethings are not if you dont read what you are ordering other than that i love temu,2026-03-12 23:31:57,0,temu_reviews,unknown
Ashley King,4,4stars only because ive heard good thing dont have much cash to waste at this point will give update a soon a receive the item im searching for right now im hoping it a go not a big hell noidk well see,2026-03-12 23:29:06,0,temu_reviews,unknown
vanessa kalberg,5,a of now i have zero complaint about this site the product are good the delivery is timely got ta say i love it,2026-03-12 23:28:46,0,temu_reviews,unknown
Pamela Walsh,5,temu seldom disappoints must read description the others review im very happy with temu,2026-03-12 23:27:42,0,temu_reviews,unknown
Mek,1,annoying ad,2026-03-12 23:27:03,0,temu_reviews,unknown
Mark Xuereb,1,it already installed and i use it why the annoying ad,2026-03-12 23:25:08,0,temu_reviews,unknown
Scott Hardy,3,lost 2 star due to undisclosed added charge a 2047 item jumped to 3800 after i selected my purchase i immediately canceled that order and will no longer be buying any more in the future ill wait for my order i have waiting to arrive and that will be the last order you guy need to be more forthcoming about shipping cost be more honest the only reason why i didnt knock you down to one star is because im not vindictive but in all honesty it should be one star rating,2026-03-12 23:24:30,0,temu_reviews,unknown
Stephanie Spralling,5,temu ha great quanity in their product,2026-03-12 23:19:50,0,temu_reviews,unknown
Lisa Arnell,1,small and not nice,2026-03-12 23:19:49,0,temu_reviews,unknown
Sherry Hart,3,i bought some slipper they are super cute but do not fit they fall off my foot i would not buy them again i wish i could send a picture from my phone but i cant but theyre little slide,2026-03-12 23:17:17,0,temu_reviews,unknown
Brandi Tanner,3,so i have a lovehate relationship with temu a lot of stuff on temu is falsely advertised or just downright faked i have wasted a lot of money on product from temu but mostly because i didnt look into them more if you read the review it most likely will let you know if it worth it or not it just seems like i get bamboozled more time than not on temu do i love the sweepstakes that everyone win and the gadget and gizmoz but mostly they are scammin ya left n right,2026-03-12 23:16:55,0,temu_reviews,unknown
Stephen Grover,3,too many email,2026-03-12 23:15:52,0,temu_reviews,unknown
Diamond Lady,5,best,2026-03-12 23:13:48,0,temu_reviews,unknown
Javin Oliver-Mink,5,well it me when i look at it so i guess the description is right it a mirror seriously it very nice work well doe need to be charged after each use but that work good for me,2026-03-12 23:13:00,0,temu_reviews,unknown
Megan Ballinger,5,love it,2026-03-12 23:11:55,0,temu_reviews,unknown
Jennifer Purvis,5,love this app,2026-03-12 23:11:17,0,temu_reviews,unknown
VanessaV Swarts,5,i love this app so much i did get a iphone17promax for only r19 i love this app so much,2026-03-12 23:09:14,0,temu_reviews,unknown
Delaine,5,i love shopping on temu,2026-03-12 23:08:07,0,temu_reviews,unknown
Taranjit Singh,5,nice product,2026-03-12 23:07:16,0,temu_reviews,unknown
Jan B,5,temu put a hold on my visa card and i cant get it released i changed my mind about an order so they have a hold on my card i ordered 1000 during christmas mostly tool for my daughter they are getting ready to lose a customer because of this hold when you change you mind why hold your card you dont get any merchandise until payment is made where can you locate a phone number,2026-03-12 23:06:20,0,temu_reviews,unknown
Rick,4,some product are not of great quality but so far 85 have been great,2026-03-12 23:05:54,0,temu_reviews,unknown
Kelli Roth,5,i deleted temumy account wa hacked my bank account had missing money from a temu order i never received i wa denied service after i reported the debt in my account i deliberately erased temu in the beginning temu wa great after awhile they hired mean men to belittle customer im done with temu,2026-03-12 23:04:31,0,temu_reviews,unknown
David D Rolle Jr.,5,love the site even tho some dealer have mislead what i ordered temu is very helpful handling issue,2026-03-12 23:02:36,0,temu_reviews,unknown
Pat S,3,im neutral on how i feel about temu i have not had the pleadure of interfacing w customer support yet some of the item i have recvd worked for moment and then quit when i get some time ill troubleshoot yhose few item only 3 sctually so far not,2026-03-12 23:01:10,0,temu_reviews,unknown
Yvonne Roberts,5,excellent,2026-03-12 22:58:52,0,temu_reviews,unknown
Konim Tavita,5,nice app easy tracking and fast delivery,2026-03-12 22:57:09,0,temu_reviews,unknown
Kristy,1,did not receive my pot set said it wa delivered i have everything else except my pot i ordered,2026-03-12 22:53:56,0,temu_reviews,unknown
vera herman,3,sick pf same qiestiond i amswer every time and it is over a week several time a day mu gift ha never arrivd have givem up now i think it is awfill stressing me and not showing loyalty still no gift and filling same question i am too old for this and would like some considsration please,2026-03-12 22:53:20,0,temu_reviews,unknown
Cheryl,5,the best,2026-03-12 22:53:19,0,temu_reviews,unknown
Denise Mumbauer,5,i love temu most item i get are awesome some flaw with some item but you read the description fully and use your best judgement,2026-03-12 22:49:55,0,temu_reviews,unknown
Cynthia,1,to tiny cant even put on wont fit around back,2026-03-12 22:48:21,0,temu_reviews,unknown
Lilian Ndukwe,5,good,2026-03-12 22:48:06,0,temu_reviews,unknown
Mirna Carrasco,5,i love the clothes from here especially my dress recommended,2026-03-12 22:47:40,0,temu_reviews,unknown
Jonah Lizada,5,great,2026-03-12 22:47:39,0,temu_reviews,unknown
Janet Harrivel,4,is this for rel,2026-03-12 22:47:26,0,temu_reviews,unknown
Time N Fate Int'l,4,they play too muchwith the word freenice productsbut i feel like im a casino instead of a shopping site i dont gamble but no complaint about my delivery of order they do come through nicely,2026-03-12 22:46:56,0,temu_reviews,unknown
Tabarie Kent,5,i love it every order wa amazing,2026-03-12 22:46:09,0,temu_reviews,unknown
Mark Thompson,4,package,2026-03-12 22:44:01,0,temu_reviews,unknown
Patrick Ngobe,3,good,2026-03-12 22:43:56,0,temu_reviews,unknown
Nontembiso Nomdidi,4,i just want to find out about another order,2026-03-12 22:43:55,0,temu_reviews,unknown
Roxanne Garrett,3,temu is out of china which bother me but i will buy when i feel i have a good price for a good product,2026-03-12 22:43:12,0,temu_reviews,unknown
Alicia Holiman,4,the value of what you buy are good just read the description all the way threw about what your buying some thing are smaller than you think great online buying ive bought great thing,2026-03-12 22:42:42,0,temu_reviews,unknown
Thomas Weaver,5,everything wa what i ordered,2026-03-12 22:42:04,0,temu_reviews,unknown
CandI Degraw,5,i love that they offer so many different thing if you can think of it temu probably ha it their shipping ha gotten faster too,2026-03-12 22:41:34,0,temu_reviews,unknown
Johnny BROWN,5,great price on merchandiseand pretty good quality,2026-03-12 22:40:51,0,temu_reviews,unknown
Bobby Cabral,5,im a repeat customer and thats an understatement every week i shop on here good quality stuff,2026-03-12 22:40:07,0,temu_reviews,unknown
Robert Ford,2,package wa one day late,2026-03-12 22:39:58,0,temu_reviews,unknown
Htet Aung Shine,1,this scam never end if you dont want to give reward then dont give them you keep asking people to invite and refer others even when i refer people like you asked you still dont give the spin temu youre just a scammer,2026-03-12 22:39:30,0,temu_reviews,unknown
Brent Goodwin,5,love temu and it cool stuff and you cant beat the low cost for practically everything,2026-03-12 22:38:48,0,temu_reviews,unknown
Hugh Bowe,1,uncomfortable about my experience giving temu another chance i just dont understand the army cap i received today the packaging wa horrible army baseball cap no filler inside cap even paper to fill in the cap would have help keep the shape only a plastic bag the cap were in of course the back of the cap were wrinkled bad im going to try and mold them back in shape,2026-03-12 22:36:25,2,temu_reviews,unknown
samy nabawy2016,5,temu is the beast,2026-03-12 22:33:46,0,temu_reviews,unknown
Wanda Lois Pickett,3,somethings you order look big i the picture but get it in look like a toy,2026-03-12 22:33:42,0,temu_reviews,unknown
Teresita Norwood,5,greatest,2026-03-12 22:32:19,0,temu_reviews,unknown
El Shawn01,5,tested and trusted,2026-03-12 22:31:21,0,temu_reviews,unknown
Patricia Page Leandersson,5,good bargain i just wish they didnt use postnord,2026-03-12 22:31:13,0,temu_reviews,unknown
Faithley Adendorff,1,this company is a scam we ordered a few item and got a reward to choose some more thing we ordered a few item that were shown a 0 rand and never got them instead we were funded credit to purchase but have to pay for the credit thats just wrong plea dont use this app they scaming people,2026-03-12 22:30:27,0,temu_reviews,unknown
Tony Garcia,5,love temu,2026-03-12 22:30:22,0,temu_reviews,unknown
heart cabrera Dela Cruz,5,it easy to order and very fast delivery,2026-03-12 22:30:04,0,temu_reviews,unknown
Andy Christie,4,really good,2026-03-12 22:29:54,0,temu_reviews,unknown
Nagato Akiro,1,90 percent of thing on this app are fake also all the promotion are fake dont trust this app if you value quality thing may be cheap in price but they are also cheap in quality,2026-03-12 22:28:30,0,temu_reviews,unknown
Precious Chinecherem,5,ordering from temu is a sure deal,2026-03-12 22:23:15,0,temu_reviews,unknown
Danielle Lampman-Baker,5,exceptional service,2026-03-12 22:20:04,0,temu_reviews,unknown
anthony Ames,5,fast delivery good item value for money,2026-03-12 22:19:24,0,temu_reviews,unknown
Richard English Richard English,5,the bike is perfect it ha done everything that they said it with you with no problem and im very happy with it thank you,2026-03-12 22:18:38,0,temu_reviews,unknown
James Clifford,1,fk off temu stalkin me phone just piss off,2026-03-12 22:18:08,0,temu_reviews,unknown
Bobby Hood,1,well to be honesti do love temubut ive recently had a bad experience with temuwe ordered an freezer when it wa delivered it only had the rack in a damaged boxand that really want me to cut tie with temufor which ive shopped teme for yearsplease dont make me have to stop shopping and letting other friend of mine see what ha happenedsign very disappointed,2026-03-12 22:16:14,0,temu_reviews,unknown
György Nándor Traser,1,a temu egy agresszív vírus nem lehet kiirtani egy kész katasztrófa,2026-03-12 22:15:02,0,temu_reviews,unknown
Rusty,5,great vice happy with quality is what wa described good addition to my workbench,2026-03-12 22:14:59,0,temu_reviews,unknown
Susan Hastings,5,always helpful if there is a problem it is always sorted within 24 hour i couldnt fault the service,2026-03-12 22:13:27,0,temu_reviews,unknown
Tim Murphy,1,bombarded my eaol and infected phone w virus,2026-03-12 22:11:38,0,temu_reviews,unknown
Jason davies-patrick,5,quality,2026-03-12 22:10:45,0,temu_reviews,unknown
Alex W,5,youre missing out if you havent got this app,2026-03-12 22:10:03,0,temu_reviews,unknown
Piotr Łukasik,5,super polecam wszystkim,2026-03-12 22:08:05,0,temu_reviews,unknown
Charlotte Campbell,5,you get quality item for your money,2026-03-12 22:07:41,0,temu_reviews,unknown
Tarquin Smythe QJM,5,an interesting producti think i understand how they might work with frequent use,2026-03-12 22:04:52,0,temu_reviews,unknown
Constantin Cepreaga,1,parcel is not delivered yet please send me the detail,2026-03-12 22:03:30,0,temu_reviews,unknown
tony barnes,1,confusing,2026-03-12 22:00:01,0,temu_reviews,unknown
Eliza Glumpleru,5,it work just perfectly well with all of the notification etc throughout the entire complex journey thank you,2026-03-12 21:56:59,0,temu_reviews,unknown
Peter Jones,1,do not show this app again not interested,2026-03-12 21:56:27,0,temu_reviews,unknown
Saskia Hamilton Scott,1,cumbersome,2026-03-12 21:54:50,0,temu_reviews,unknown
Tammy Ohara,5,are all the good a good a they look and ha anyone ever had problem with temp,2026-03-12 21:54:35,0,temu_reviews,unknown
Glwa Mouffoutahou Aderemi,4,in fact it exellent only the courriers or so called dispatcher are not yet up to,2026-03-12 21:53:46,0,temu_reviews,unknown
Jane Kalin,5,like my stuff,2026-03-12 21:53:38,0,temu_reviews,unknown
Annetta Baxley,5,beautiful,2026-03-12 21:53:10,0,temu_reviews,unknown
Beverly Moore,4,some great product and some arent be careful when you purchase and make sure yo read all the detail about what you purchase,2026-03-12 21:51:35,0,temu_reviews,unknown
Agbologa Sarah,5,perfect true to size,2026-03-12 21:50:56,0,temu_reviews,unknown
Jean Stanley,5,have some very good item at good price,2026-03-12 21:43:25,0,temu_reviews,unknown
Spiros Gikas,5,every purchase is a expected good quality product great customer service,2026-03-12 21:40:45,0,temu_reviews,unknown
Zacoby Mcgahee,5,all the item are cheap,2026-03-12 21:40:13,0,temu_reviews,unknown
Marwan Zidan,5,good apphas everyting,2026-03-12 21:35:37,0,temu_reviews,unknown
Mellesha Davis,5,i am a proud customer thanks again temu for being affordable,2026-03-12 21:32:57,0,temu_reviews,unknown
EMIE S (:3),1,ad are weirdly suggestive and pedophilic also extremely fake theyre really forced onto you to push you to buy mass produced trash you dont even need which youll eventually throw away when you grow out of it everything is of low quality and doesnt last long it all plastic which isnt good for you or the environment there also this thing about data risk or whatsoever more of a reason to stay away from this app it all polluting cheap and nonsensical garbage,2026-03-12 21:32:39,0,temu_reviews,unknown
Anna Jablonska,5,amazing app you can find there absolutely every thing what you need,2026-03-12 21:32:24,0,temu_reviews,unknown
rechel MITCHELL,5,good quality itemsgreat customer servicesellers are quick to satisfy customer if there is a problem highly recommend,2026-03-12 21:30:38,0,temu_reviews,unknown
